#time nev avnev sigma he_nev he_avnev he_sigma
449120618.0000 3086.0 3099.1582 -0.224537 770.0 823.47088 -1.860388 
449725418.0000 3980.0 4037.8579 -0.902168 1056.0 1047.9165 0.2699359 
450330218.0000 4930.0 4917.6655 0.1853154 1161.0 1264.5488 -2.933851 
450935018.0000 4091.0 4221.1899 -2.003905 1108.0 1099.7611 0.2681895 
451539818.0000 3089.0 3135.0681 -0.812834 846.0 832.71429 0.4821807 
452144618.0000 2255.0 2196.5148 1.2565362 565.0 595.00085 -1.212729 
452749418.0000 1901.0 1898.434 0.0741716 507.0 518.06616 -0.458462 
453354218.0000 2556.0 2604.7812 -0.945671 721.0 698.01776 0.890164 
453959018.0000 3728.0 3792.1018 -1.033023 958.0 999.94763 -1.314629 
454563818.0000 4499.0 4578.8877 -1.17415 1146.0 1183.3626 -1.072354 
455168618.0000 4600.0 4683.5556 -1.21479 1213.0 1207.9032 0.1657033 
455773418.0000 3818.0 3834.8422 -0.261393 1010.0 1010.3105 0.0112033 
456378218.0000 3121.0 3164.624 -0.765363 931.0 940.81964 -0.2989 
456983018.0000 2138.0 2143.6145 -0.106908 555.0 591.40679 -1.484905 
457587818.0000 2001.0 2014.1585 -0.278636 555.0 551.79711 0.164548 
458192618.0000 2995.0 2923.5856 1.3276879 756.0 779.59606 -0.82532 
458797418.0000 4002.0 3921.0537 1.2988653 1056.0 1027.1478 0.9167133 
459402218.0000 4502.0 4515.7656 -0.195024 1195.0 1164.7592 0.9016746 
460007018.0000 4336.0 4298.3281 0.5839055 1197.0 1119.108 2.3216779 
460611818.0000 3221.0 3286.3286 -1.131699 909.0 876.1939 1.1237621 
461216618.0000 2300.0 2250.246 1.0589835 609.0 608.5935 0.0434923 
461821418.0000 1916.0 1895.5523 0.4840748 507.0 516.89263 -0.407035 
462426218.0000 2574.0 2547.6921 0.5334853 688.0 692.08862 -0.130186 
463031018.0000 3655.0 3667.5178 -0.1958 932.0 980.32366 -1.534729 
463635818.0000 4447.0 4302.4379 2.201817 1104.0 1117.724 -0.391331 
464240618.0000 4401.0 4375.0918 0.4013632 1144.0 1132.4349 0.3628391 
464845418.0000 3653.0 3605.0888 0.8072565 1026.0 955.7041 2.2679495 
465450218.0000 2776.0 2829.5422 -0.997156 784.0 770.02179 0.5261178 
466055018.0000 2352.0 2390.9646 -0.785341 625.0 649.17663 -0.928415 
466659818.0000 2311.0 2392.7038 -1.666192 685.0 651.61181 1.3227692 
467264618.0000 3025.0 3174.7895 -2.66775 819.0 851.54772 -1.099479 
467869418.0000 3855.0 3827.2597 0.4586152 986.0 1010.1997 -0.743339 
468474218.0000 4366.0 4402.8501 -0.546065 1141.0 1140.5809 0.0321435 
469079018.0000 4346.0 4272.0127 1.1388874 1055.0 1111.0117 -1.674549 
469683818.0000 3476.0 3569.0876 -1.553766 968.0 949.46203 0.6211913 
470288618.0000 2679.0 2689.0925 -0.181878 704.0 725.97503 -0.794788 
470893418.0000 2368.0 2273.7712 1.9765024 616.0 620.41192 -0.150521 
471498218.0000 2344.0 2434.1355 -1.824727 656.0 667.72821 -0.429278 
472103018.0000 3039.0 3058.9523 -0.349067 813.0 811.109 0.0897624 
472707818.0000 4004.0 4031.4963 -0.423025 1015.0 1044.0852 -0.883554 
473312618.0000 4444.0 4449.0981 -0.066446 1149.0 1149.8388 -0.005076 
473917418.0000 2946.0 2995.0105 -0.885768 795.0 786.81494 0.3149895 
474522218.0000 2271.0 2227.9013 0.9242161 623.0 602.70098 0.8491599 
475127018.0000 1975.0 2006.0293 -0.679639 525.0 543.22894 -0.757665 
475731818.0000 1857.0 1814.4866 1.0097264 488.0 496.21926 -0.33993 
476336618.0000 2795.0 2741.9619 1.0222976 727.0 735.5426 -0.290931 
476941418.0000 3853.0 3877.6137 -0.384965 1067.0 1019.5366 1.4957579 
477546218.0000 4688.0 4682.0405 0.096812 1168.0 1206.5362 -1.096038 
478151018.0000 4447.0 4435.749 0.1788583 1119.0 1147.6738 -0.830138 
478755818.0000 3605.0 3572.642 0.551669 893.0 944.78179 -1.678361 
479360618.0000 2639.0 2503.7282 2.6927278 630.0 674.79943 -1.718037 
479965418.0000 1880.0 1923.5603 -0.981685 534.0 527.37335 0.3168787 
480570218.0000 2271.0 2243.9086 0.5847896 564.0 606.49621 -1.718701 
481175018.0000 3224.0 3228.3754 -0.065285 843.0 861.2879 -0.602514 
481779818.0000 4143.0 4241.0996 -1.501913 1077.0 1105.5756 -0.842955 
482384618.0000 4828.0 4827.1005 0.0225405 1166.0 1242.0084 -2.16006 
482989418.0000 4124.0 4191.3129 -1.032193 1042.0 1096.4312 -1.637292 
483594218.0000 2865.0 2872.5644 -0.128749 763.0 761.61621 0.0742695 
484199018.0000 2125.0 2100.7548 0.5424579 549.0 570.68286 -0.885271 
484803818.0000 1618.0 1607.8077 0.2705127 453.0 438.8179 0.7049431 
485408618.0000 2498.0 2576.6135 -1.543444 696.0 693.28112 0.1284817 
486013418.0000 3716.0 3705.6792 0.1804063 986.0 977.77935 0.2837959 
486618218.0000 4560.0 4592.4306 -0.469263 1188.0 1187.5244 0.0331438 
487223018.0000 4691.0 4651.8178 0.5834317 1142.0 1202.5509 -1.741554 
487827818.0000 3151.0 3226.8273 -1.328331 880.0 845.98999 1.1842453 
488432618.0000 2320.0 2263.6357 1.1937248 639.0 608.03051 1.272149 
489037418.0000 1941.0 1907.4106 0.7820391 513.0 522.53027 -0.388876 
489642218.0000 2074.0 2041.6942 0.7277782 572.0 558.04925 0.6161366 
490247018.0000 2915.0 2929.9033 -0.263232 735.0 781.83117 -1.66774 
490851818.0000 3889.0 3944.3535 -0.872781 1075.0 1028.6729 1.4543035 
491456618.0000 4602.0 4561.3198 0.6112876 1203.0 1177.1173 0.770965 
492061418.0000 8217.0 8137.2436 0.8900843 2121.0 2120.2133 0.03156 
492666218.0000 3209.0 3206.507 0.05579 844.0 855.21252 -0.361371 
493271018.0000 2239.0 2175.3305 1.3727083 596.0 587.63092 0.3718144 
493875818.0000 2061.0 1989.3707 1.6112506 566.0 548.84057 0.7568842 
494480618.0000 2783.0 2702.9633 1.5446692 698.0 730.84075 -1.199073 
495085418.0000 3513.0 3560.0236 -0.778645 928.0 946.25756 -0.573652 
495690218.0000 4255.0 4321.2006 -0.999469 1107.0 1124.7546 -0.51083 
496295018.0000 4280.0 4360.7749 -1.21685 1145.0 1130.7089 0.4438616 
496899818.0000 2740.0 2653.6103 1.6808795 715.0 698.5559 0.6448032 
497504618.0000 1639.0 1608.9274 0.7639362 479.0 435.79287 2.0679357 
498109418.0000 1172.0 1111.8492 1.807703 318.0 307.36993 0.6405231 
498714218.0000 752.0 734.07421 0.6833854 193.0 199.16566 -0.391513 
499319018.0000 2926.0 3014.4133 -1.606055 827.0 803.66906 0.8423729 
499923818.0000 3674.0 3790.3913 -1.889383 991.0 992.95355 -0.040848 
500528618.0000 4237.0 4298.3789 -0.928228 1063.0 1113.42 -1.502407 
501133418.0000 3912.0 3947.3161 -0.552315 1004.0 1030.9727 -0.822823 
501738218.0000 3544.0 3498.6535 0.7762227 900.0 933.45636 -1.079632 
502343018.0000 2717.0 2646.8303 1.3708089 682.0 717.17077 -1.299021 
502947818.0000 2300.0 2243.3779 1.2044529 589.0 614.02227 -0.989547 
503552618.0000 1896.0 1924.8253 -0.643406 518.0 522.16619 -0.153324 
504157418.0000 3088.0 3159.873 -1.271542 852.0 833.83874 0.6496121 
504762218.0000 3075.0 3010.6931 1.1799303 763.0 782.65063 -0.681377 
505367018.0000 4553.0 4511.4946 0.6268893 1159.0 1163.7701 -0.12036 
505971818.0000 3979.0 4034.4182 -0.863964 1049.0 1058.4846 -0.271418 
506576618.0000 2919.0 2920.5959 -0.017195 791.0 781.92596 0.347638 
507181418.0000 2027.0 2025.4151 0.0500187 536.0 553.12475 -0.703339 
507786218.0000 1984.0 1974.7319 0.2233804 563.0 537.75854 1.1084911 
508391018.0000 2756.0 2767.1582 -0.199574 731.0 747.61285 -0.585315 
508995818.0000 3872.0 3869.0537 0.0580768 1009.0 1021.7371 -0.378378 
509600618.0000 4277.0 4393.0742 -1.748923 1115.0 1138.3907 -0.675778 
510205418.0000 3817.0 3929.354 -1.790292 995.0 1024.7605 -0.913219 
510810218.0000 3207.0 3176.621 0.5499411 820.0 842.16113 -0.743886 
511415018.0000 2346.0 2387.2504 -0.833005 631.0 650.53631 -0.743473 
512019818.0000 1912.0 1967.2408 -1.236208 494.0 541.59912 -2.047008 
512624618.0000 2298.0 2290.3147 0.1744147 574.0 619.57153 -1.826609 
513834218.0000 4200.0 4266.5908 -1.011885 1148.0 1111.1214 1.1201249 
514439018.0000 4763.0 4752.1464 0.1670513 1133.0 1226.241 -2.678064 
515043818.0000 4153.0 4114.9907 0.6019753 1087.0 1076.7557 0.3319603 
515648618.0000 3092.0 3041.353 0.9278725 817.0 814.29559 0.1180574 
516253418.0000 2137.0 2110.5305 0.5894296 543.0 574.82507 -1.311671 
516858218.0000 1925.0 1909.8792 0.3607602 528.0 521.33874 0.3202099 
517463018.0000 2566.0 2679.9895 -2.204756 727.0 722.07305 0.2079024 
518067818.0000 3836.0 3789.4382 0.7656342 1008.0 998.18444 0.3312091 
519277418.0000 4670.0 4575.1992 1.4065427 1228.0 1184.9974 1.2609317 
519882218.0000 3276.0 3283.7802 -0.124183 920.0 870.69915 1.6776071 
520487018.0000 2302.0 2324.9033 -0.461919 636.0 621.29772 0.6140981 
521091818.0000 1915.0 1869.2862 1.0683717 578.0 513.8637 2.8017258 
522301418.0000 2952.0 3026.6213 -1.349811 831.0 808.9425 0.7952972 
522906218.0000 4032.0 3939.7031 1.4753316 976.0 1032.168 -1.74343 
523511018.0000 4636.0 4582.7797 0.7944629 1145.0 1185.5788 -1.165776 
524115818.0000 4062.0 4047.7221 0.2347554 1095.0 1058.5797 1.1333515 
524720618.0000 2983.0 3002.1933 -0.338478 785.0 799.8366 -0.502541 
525325418.0000 2042.0 2042.6037 0.0013913 550.0 551.78747 -0.047731 
525930218.0000 1957.0 1958.5141 -0.019151 528.0 537.93957 -0.400981 
526535018.0000 2723.0 2740.1665 -0.315524 735.0 741.64355 -0.219774 
527139818.0000 3604.0 3670.4189 -1.088581 929.0 965.02697 -1.145366 
527744618.0000 4391.0 4424.4614 -0.493641 1185.0 1148.7683 1.0829296 
528349418.0000 4274.0 4302.7739 -0.428965 1129.0 1117.9472 0.3499048 
528954218.0000 3520.0 3585.8518 -1.091892 1009.0 954.85015 1.7574297 
529559018.0000 2817.0 2850.6418 -0.618815 802.0 771.90673 1.0999457 
530163818.0000 2415.0 2341.0874 1.5333207 626.0 638.16845 -0.456696 
530768618.0000 2445.0 2453.4733 -0.157692 662.0 669.40948 -0.261061 
531373418.0000 3139.0 3285.5681 -2.564608 887.0 879.82312 0.2640495 
531978218.0000 3882.0 3880.5576 0.0338539 1020.0 1022.1397 -0.046086 
532583018.0000 4413.0 4438.6918 -0.375977 1143.0 1149.201 -0.16339 
533187818.0000 4072.0 4070.8547 0.0283961 1063.0 1064.4062 -0.02267 
533792618.0000 3369.0 3352.603 0.2944551 911.0 897.04119 0.4870158 
534397418.0000 2563.0 2492.3962 1.4208735 699.0 676.83416 0.8728007 
535002218.0000 2069.0 2139.6442 -1.521206 578.0 588.4356 -0.403853 
535607018.0000 2442.0 2433.4939 0.1858316 689.0 660.83099 1.1137553 
536211818.0000 3422.0 3434.6889 -0.205258 863.0 906.61431 -1.43789 
536816618.0000 4181.0 4251.0815 -1.067565 1088.0 1103.0864 -0.435125 
537421418.0000 4325.0 4373.2773 -0.721261 1120.0 1133.6977 -0.387771 
538631018.0000 3007.0 3033.0673 -0.461866 775.0 808.6643 -1.168445 
539235818.0000 3077.0 3257.9611 -3.188565 803.0 869.29913 -2.255051 
539840618.0000 2373.0 2415.1252 -0.846055 617.0 651.03918 -1.31941 
540445418.0000 3031.0 2977.2651 0.9940131 812.0 795.70495 0.5992068 
541050218.0000 4038.0 4050.6733 -0.188746 1035.0 1060.7829 -0.774249 
541655018.0000 4750.0 4779.7695 -0.421381 1199.0 1232.1538 -0.929639 
542259818.0000 4206.0 4327.1699 -1.840495 1073.0 1125.7506 -1.56457 
542864618.0000 757.0 726.38604 1.1524845 192.0 196.36895 -0.265068 
545888618.0000 8609.0 8775.6582 -1.77756 2231.0 2282.0397 -1.058405 
546493418.0000 9681.0 9587.5918 0.9592037 2477.0 2474.5327 0.0629885 
547703018.0000 680.0 678.96508 0.0652797 185.0 182.9095 0.2033958 
548307818.0000 3974.0 3928.1626 0.7405354 1049.0 1070.5838 -0.641399 
548912618.0000 3440.0 3310.4863 2.2479825 911.0 888.15545 0.785498 
549517418.0000 4469.0 4384.3901 1.2837466 1171.0 1160.1043 0.3389115 
550122218.0000 6371.0 6289.852 1.029381 1637.0 1640.388 -0.06721 
550727018.0000 9372.0 9544.7304 -1.766529 2407.0 2463.2312 -1.123814 
551331818.0000 1306.0 1266.3619 1.1266958 321.0 326.37811 -0.261441 
551936618.0000 6936.0 6844.2573 1.1145052 1903.0 1813.0415 2.1110179 
552541418.0000 4570.0 4597.0971 -0.390195 1217.0 1234.2739 -0.473782 
553146218.0000 3744.0 3731.0656 0.2225321 986.0 1003.8908 -0.545199 
553751018.0000 4162.0 4192.7202 -0.464699 1130.0 1119.3929 0.3364028 
554355818.0000 6086.0 6222.0297 -1.722355 1698.0 1650.8703 1.1707636 
554960618.0000 2543.0 2550.3955 -0.133299 712.0 670.07672 1.6283824 
556170218.0000 5680.0 5604.1235 1.0201628 1552.0 1474.0178 2.0307366 
556775018.0000 5469.0 5509.0835 -0.531695 1438.0 1467.4145 -0.752949 
557379818.0000 3811.0 3751.7168 0.9761716 1012.0 1010.4173 0.0707392 
557984618.0000 3673.0 3754.9992 -1.332116 1056.0 1025.6468 0.9637946 
558589418.0000 1551.0 1580.2119 -0.720277 447.0 426.41882 1.0206502 
560403818.0000 2337.0 2329.2211 0.1748903 631.0 608.51794 0.932591 
561008618.0000 7498.0 7345.6455 1.7792675 1982.0 1941.4577 0.9319828 
561613418.0000 5175.0 5079.0278 1.3517477 1439.0 1364.5921 2.0141336 
562218218.0000 1415.0 1457.4542 -1.0999 435.0 396.71768 1.9248617 
562823018.0000 1902.0 2016.1783 -2.552325 554.0 546.76672 0.3370585 
563427818.0000 4362.0 4378.3359 -0.236947 1177.0 1168.0949 0.2796855 
564032618.0000 4698.0 4726.5688 -0.406252 1230.0 1233.6066 -0.083741 
565242218.0000 4078.0 4016.7702 0.9741356 1065.0 1054.2526 0.3509106 
565847018.0000 2816.0 2786.7063 0.5665389 711.0 747.40448 -1.317904 
566451818.0000 1749.0 1763.94 -0.340314 477.0 474.2807 0.1553033 
567056618.0000 3504.0 3644.5686 -2.332484 981.0 988.46698 -0.21655 
567661418.0000 4522.0 4645.2592 -1.806711 1200.0 1239.0286 -1.095558 
568266218.0000 2930.0 2984.4135 -0.986824 771.0 787.02514 -0.549276 
568871018.0000 4341.0 4381.3535 -0.600485 1029.0 1134.1427 -3.15193 
569475818.0000 4234.0 4299.1347 -0.985703 1149.0 1116.6731 0.9825596 
570080618.0000 2832.0 2743.0659 1.7016044 799.0 726.40509 2.6744599 
570685418.0000 3525.0 3396.3879 2.2044549 883.0 907.15185 -0.783172 
571290218.0000 3793.0 3829.8918 -0.586283 1027.0 1040.6026 -0.401857 
571895018.0000 3847.0 3901.229 -0.859527 1017.0 1045.8043 -0.874055 
572499818.0000 3197.0 3189.8303 0.1386915 823.0 849.71179 -0.898144 
573104618.0000 4216.0 4118.3066 1.5266794 1044.0 1076.9688 -0.989314 
573709418.0000 4861.0 4768.4404 1.3456971 1191.0 1225.967 -0.984269 
574314218.0000 4157.0 4195.8501 -0.590372 1061.0 1094.8662 -1.00851 
574919018.0000 3263.0 3300.2041 -0.637199 884.0 877.16522 0.2529313 
575523818.0000 1964.0 2036.6225 -1.604003 537.0 559.59149 -0.933031 
576128618.0000 1830.0 1805.4355 0.5924405 498.0 489.99438 0.3906525 
576733418.0000 2233.0 2232.9655 0.0148345 619.0 602.60858 0.6916756 
577338218.0000 3243.0 3257.6015 -0.244327 829.0 863.10797 -1.145793 
577943018.0000 4312.0 4382.5537 -1.058516 1119.0 1145.0998 -0.754414 
578547818.0000 4749.0 4702.4218 0.6878112 1210.0 1213.0075 -0.067234 
579152618.0000 3893.0 3879.9272 0.2204458 1041.0 1021.8391 0.6182922 
579757418.0000 2755.0 2733.8571 0.4165694 720.0 734.00439 -0.493822 
580362218.0000 2347.0 2283.6311 1.3338364 620.0 617.5155 0.1267069 
580967018.0000 3299.0 3250.319 0.8634023 909.0 869.48779 1.3523389 
581571818.0000 4319.0 4468.0732 -2.232682 1217.0 1182.369 1.0215034 
582176618.0000 5109.0 4987.416 1.7240746 1343.0 1303.7697 1.0993979 
582781418.0000 4682.0 4736.4453 -0.782905 1229.0 1218.8952 0.3080796 
583386218.0000 4333.0 4348.5717 -0.226157 1119.0 1131.3129 -0.34686 
583991018.0000 3479.0 3414.5073 1.111589 944.0 905.46533 1.2935655 
584595818.0000 3810.0 3787.1948 0.3810173 995.0 1015.4046 -0.621457 
585200618.0000 3851.0 3771.7663 1.2964522 1086.0 1009.1816 2.4089283 
585805418.0000 4328.0 4283.4428 0.6897819 1143.0 1139.3319 0.1283439 
586410218.0000 2773.0 2641.7868 2.5449512 713.0 705.21991 0.3174563 
587015018.0000 4170.0 4165.0727 0.0866573 1057.0 1088.3824 -0.935499 
587619818.0000 4438.0 4419.8012 0.2835702 1099.0 1141.8811 -1.257102 
588224618.0000 3755.0 3730.8571 0.4057275 1006.0 977.04614 0.9429198 
588829418.0000 4057.0 4052.9179 0.0745795 1115.0 1077.4851 1.156443 
589434218.0000 3882.0 3783.4455 1.6061346 1053.0 1013.9894 1.2380554 
590039018.0000 2271.0 2298.2209 -0.554989 628.0 624.5332 0.1652266 
590643818.0000 3058.0 3068.4453 -0.176623 811.0 820.92498 -0.323752 
591248618.0000 3084.0 3144.0473 -1.062382 824.0 839.40258 -0.510133 
591853418.0000 4403.0 4436.1762 -0.488698 1108.0 1148.4416 -1.180598 
592458218.0000 4200.0 4113.7602 1.3502571 1022.0 1076.4565 -1.653453 
593063018.0000 3377.0 3458.9177 -1.386998 944.0 923.98864 0.6777669 
593667818.0000 2786.0 2687.0117 1.910807 755.0 722.38537 1.2289866 
594272618.0000 2288.0 2223.7302 1.37044 634.0 609.46673 1.0138919 
594877418.0000 3203.0 3277.6472 -1.297137 907.0 883.44177 0.8113712 
595482218.0000 4732.0 4683.1821 0.7218353 1286.0 1244.8465 1.1787786 
596087018.0000 5569.0 5554.8872 0.1982148 1442.0 1451.437 -0.230442 
596691818.0000 4411.0 4411.2109 0.0068602 1131.0 1141.1372 -0.280748 
597296618.0000 4078.0 3966.7202 1.769187 1088.0 1041.9226 1.43754 
597901418.0000 3150.0 3166.573 -0.282906 848.0 849.80535 -0.039071 
598506218.0000 3248.0 3227.5971 0.3704653 880.0 872.33001 0.2818221 
599111018.0000 3679.0 3672.2805 0.1218463 951.0 988.34368 -1.17401 
599715818.0000 5038.0 5088.5991 -0.701129 1311.0 1353.7648 -1.150206 
600320618.0000 4430.0 4474.2949 -0.653307 1153.0 1175.9528 -0.651976 
600925418.0000 4388.0 4426.436 -0.568502 1088.0 1145.312 -1.687924 
601530218.0000 4176.0 4209.5625 -0.507681 1073.0 1096.595 -0.694841 
602135018.0000 3403.0 3418.3085 -0.250615 914.0 907.72711 0.2300479 
602739818.0000 4545.0 4518.4365 0.404688 1231.0 1208.0861 0.6762531 
603344618.0000 3880.0 3729.7175 2.4553041 1000.0 1011.403 -0.338202 
603949418.0000 2673.0 2735.4585 -1.185954 746.0 741.38568 0.1937304 
604554218.0000 3301.0 3247.3186 0.9510875 837.0 865.00231 -0.934429 
605159018.0000 4224.0 4231.9668 -0.112247 1121.0 1103.3244 0.5507009 
605763818.0000 4657.0 4780.0097 -1.777202 1170.0 1228.555 -1.66483 
606368618.0000 4100.0 4104.4033 -0.058332 1030.0 1075.0506 -1.36318 
606973418.0000 3089.0 3136.9516 -0.846389 839.0 836.47796 0.1101866 
607578218.0000 2050.0 1995.3701 1.2322663 524.0 546.71502 -0.94946 
608183018.0000 1960.0 1927.8075 0.7462847 532.0 523.5484 0.3973785 
608787818.0000 2487.0 2445.7607 0.8449668 647.0 657.39227 -0.380274 
609392618.0000 3583.0 3668.9865 -1.414088 991.0 967.22143 0.7827609 
609997418.0000 4637.0 4576.621 0.9003757 1194.0 1189.8696 0.1389765 
610602218.0000 4688.0 4614.5908 1.087567 1202.0 1193.8111 0.2559882 
611207018.0000 3633.0 3722.989 -1.469832 1007.0 984.80273 0.7258073 
611811818.0000 2558.0 2595.4692 -0.724111 680.0 697.74212 -0.649124 
612416618.0000 2612.0 2630.6025 -0.350099 719.0 709.28637 0.388832 
613021418.0000 3564.0 3610.5625 -0.765443 974.0 967.67413 0.2245226 
613626218.0000 4731.0 4855.0776 -1.778744 1314.0 1283.9848 0.8528911 
614231018.0000 4653.0 4544.2075 1.6173214 1158.0 1182.8107 -0.704453 
614835818.0000 4657.0 4737.0493 -1.156629 1234.0 1218.4574 0.4633523 
615440618.0000 4227.0 4240.1293 -0.191489 1108.0 1106.9591 0.0513114 
616045418.0000 3348.0 3284.3002 1.119521 857.0 871.4599 -0.468497 
616650218.0000 4106.0 4073.8112 0.5140737 1087.0 1089.4274 -0.053362 
617255018.0000 3837.0 3828.4777 0.1484511 1012.0 1022.9014 -0.320552 
617859818.0000 3819.0 3885.7663 -1.063413 1083.0 1040.9412 1.3153842 
618464618.0000 3524.0 3537.1892 -0.21068 952.0 942.35333 0.3353634 
619069418.0000 2304.0 2312.403 -0.160973 555.0 604.1737 -2.000866 
619674218.0000 1135.0 1138.8299 -0.093782 286.0 293.50009 -0.400469 
620279018.0000 3516.0 3497.8691 0.3175513 907.0 917.61261 -0.328939 
620883818.0000 4069.0 4099.5752 -0.467686 1048.0 1092.5766 -1.33751 
621488618.0000 3311.0 3272.2673 0.687386 853.0 882.32037 -0.969968 
622093418.0000 2156.0 2190.7231 -0.72953 556.0 593.13549 -1.513248 
622698218.0000 3109.0 3112.1682 -0.044849 822.0 835.33728 -0.439526 
623303018.0000 3527.0 3426.9758 1.7117147 933.0 912.82421 0.6872716 
623907818.0000 4644.0 4620.3715 0.357113 1211.0 1196.1763 0.4469284 
624512618.0000 4044.0 4035.5949 0.14275 1066.0 1058.6823 0.2450891 
625117418.0000 3380.0 3409.9531 -0.502249 903.0 910.84497 -0.238168 
625722218.0000 2601.0 2621.9641 -0.396911 674.0 706.50335 -1.206978 
626327018.0000 2451.0 2393.695 1.1801782 630.0 654.91937 -0.953672 
626931818.0000 3539.0 3541.4585 -0.030111 957.0 951.38598 0.203406 
627536618.0000 5173.0 5152.6865 0.2920819 1413.0 1361.8182 1.3962519 
628141418.0000 5376.0 5472.9223 -1.304969 1372.0 1426.8917 -1.44477 
628746218.0000 4383.0 4409.2822 -0.386137 1111.0 1139.8326 -0.837755 
629351018.0000 1606.0 1585.283 0.5358755 436.0 414.37234 1.0856789 
629955818.0000 2845.0 2889.8144 -0.82336 849.0 779.8294 2.4649331 
630560618.0000 3559.0 3552.7133 0.1166204 998.0 957.34436 1.3261194 
631165418.0000 3843.0 3879.9555 -0.583501 1031.0 1044.0682 -0.38458 
631770218.0000 5163.0 5282.6953 -1.643876 1402.0 1406.8234 -0.110881 
632375018.0000 4054.0 3967.9372 1.3718789 1020.0 1040.2138 -0.607999 
632979818.0000 4528.0 4543.1933 -0.215634 1202.0 1171.2744 0.9132314 
633584618.0000 4146.0 4147.0957 -0.006661 1110.0 1082.4195 0.8548982 
634189418.0000 3483.0 3534.8542 -0.86305 940.0 937.27856 0.1106058 
634794218.0000 4570.0 4584.3471 -0.20215 1235.0 1228.2647 0.2109962 
635399018.0000 3664.0 3645.8662 0.3111 974.0 984.76727 -0.32243 
636003818.0000 2391.0 2404.9902 -0.271937 651.0 652.09698 -0.016853 
636608618.0000 3349.0 3387.9689 -0.659295 959.0 901.27038 1.924769 
637213418.0000 4297.0 4359.3398 -0.936307 1069.0 1133.4907 -1.913995 
637818218.0000 4719.0 4756.8168 -0.539352 1302.0 1223.5011 2.2395355 
638423018.0000 4133.0 4025.8513 1.6917375 1015.0 1055.9672 -1.248235 
639027818.0000 3002.0 2958.0773 0.8177958 806.0 793.25488 0.4748754 
639632618.0000 2051.0 1991.996 1.3303781 526.0 542.52996 -0.684449 
640237418.0000 1882.0 1957.1905 -1.695418 523.0 530.47442 -0.296226 
640842218.0000 2808.0 2809.2731 -0.011445 766.0 755.25988 0.4140413 
641447018.0000 4078.0 4151.8945 -1.139833 1078.0 1095.8924 -0.521733 
